Oral commisure (L) x,Oral commisure (L) y,Oral commisure (R) x,Oral commisure (R) y,Dental show (Top) x,Dental show (Top) y,Dental show (Bottom) x,Dental show (Bottom) y
1058.19928912 672.441882687 992.234717626 671.427043126 1028.09238213 673.118442395 1028.09238213 673.118442395
1058.37824428 671.441223663 992.188152878 670.200864199 1028.36588217 670.469753313 1028.14036227 673.401512046
1058.55719943 670.440564638 992.141588129 668.974685272 1028.6393822 667.821064232 1028.1883424 673.684581698
1058.73615458 669.439905614 992.095023381 667.748506345 1028.91288224 665.17237515 1028.23632253 673.967651349
1059.96312037 667.846547312 991.79972982 665.647728262 1027.67430832 662.975317417 1028.35086803 672.447153324
1058.9229617 669.383162547 990.477671281 668.255563034 1026.45937173 665.910156048 1026.91041154 675.043712101
1057.88280304 670.919777781 989.155612741 670.863397806 1025.24443515 668.844994678 1025.46995505 677.640270877
1056.84264438 672.456393016 987.833554201 673.471232578 1024.02949856 671.779833309 1024.02949856 680.236829654
1056.87386146 672.446484973 987.984578728 673.454277037 1024.12568001 671.740678153 1024.12568001 680.094781043
1056.90507854 672.43657693 988.135603256 673.437321497 1024.22186146 671.701522997 1024.22186146 679.952732432
1056.93629562 672.426668886 988.286627783 673.420365957 1024.3180429 671.662367841 1024.3180429 679.81068382
1056.9675127 672.416760843 988.437652311 673.403410416 1024.41422435 671.623212686 1024.41422435 679.668635209
1056.99872978 672.406852799 988.588676838 673.386454876 1024.5104058 671.58405753 1024.5104058 679.526586598
1057.02994686 672.396944756 988.739701365 673.369499336 1024.60658725 671.544902374 1024.60658725 679.384537987
1057.06116393 672.387036713 988.890725893 673.352543796 1024.7027687 671.505747219 1024.7027687 679.242489375
1057.09238101 672.377128669 989.04175042 673.335588255 1024.79895015 671.466592063 1024.79895015 679.100440764
1057.12359809 672.367220626 989.192774948 673.318632715 1024.89513159 671.427436907 1024.89513159 678.958392153
1057.15481517 672.357312583 989.343799475 673.301677175 1024.99131304 671.388281751 1024.99131304 678.816343542
1057.18603225 672.347404539 989.494824003 673.284721634 1025.08749449 671.349126596 1025.08749449 678.67429493
1057.21724933 672.337496496 989.64584853 673.267766094 1025.18367594 671.30997144 1025.18367594 678.532246319
1057.24846641 672.327588453 989.796873058 673.250810554 1025.27985739 671.270816284 1025.27985739 678.390197708
1057.27968349 672.317680409 989.947897585 673.233855013 1025.37603884 671.231661129 1025.37603884 678.248149097
1057.31090057 672.307772366 990.098922113 673.216899473 1025.47222028 671.192505973 1025.47222028 678.106100485
1057.34211765 672.297864323 990.24994664 673.199943933 1025.56840173 671.153350817 1025.56840173 677.964051874
1057.37333473 672.287956279 990.400971168 673.182988392 1025.66458318 671.114195661 1025.66458318 677.822003263
1057.40455181 672.278048236 990.551995695 673.166032852 1025.76076463 671.075040506 1025.76076463 677.679954652
1057.43576889 672.268140192 990.703020223 673.149077312 1025.85694608 671.03588535 1025.85694608 677.53790604
